Question ID,Question,Parent question,Poll,Answers,Entry name,Entry ID,Region name,Parent answer,start_year,area_sq_km
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,Astronomers in Babylon,1369,Babylon,0.0,-750,1.1168854041488885
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,Astronomers in Babylon,1369,Babylon,0.0,-750,1.1168854041488885
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,Astronomers in Babylon,1369,Babylon,0.0,-750,1.1168854041488885
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,Astronomers in Babylon,1369,Babylon,0.0,-750,1.1168854041488885
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,Astronomers in Babylon,1369,Babylon,0.0,-750,1.1168854041488885
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,Astronomers in Babylon,1369,Babylon,0.0,-750,1.1168854041488885
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,Astronomers in Babylon,1369,Babylon,0.0,-750,1.1168854041488885
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,Astronomers in Babylon,1369,Babylon,0.0,-750,1.1168854041488885
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,Astronomers in Babylon,1369,Babylon,0.0,-750,1.1168854041488885
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,Astronomers in Babylon,1369,Babylon,0.0,-750,1.1168854041488885
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,Liumen (Liu School),1386,Sichuan and surrounding areas,0.0,1807,73007.36809413927
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,Tell Afis (Syria),1337,Inner NW Syria,0.0,-1200,0.3818153186322206
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,1397,Peripheral Coastal Lowlands,0.0,400,1722.6442370581071
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,Formative Olmec,1409,"Gulf Coast of Mexico, Southeast Mexico",0.0,-1500,26232.706159861587
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,Mexica (Aztec) Religion,1441,Aztec Imperial Core,0.0,1325,4084.720636774594
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,Religion in the Middle Bronze Age / Canaan,1456,Canaan.,0.0,-2000,8523.537379454336
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,Amahuaca,1474,"Upper Inuya River, ca. 1960",0.0,1945,1215.1836437218728
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,Nambicuara,1492,"Cocozu group, ca. 1940",0.0,1925,388.8182008144022
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,Teuchitlan Tradition,1615,Área nuclear de la Tradición Teuchitlán,0.0,-300,565.5008401443602
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,Teuchitlan Tradition,1615,Área nuclear de la Tradición Teuchitlán,0.0,-300,565.5008401443602
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,Teuchitlan Tradition,1615,Área nuclear de la Tradición Teuchitlán,0.0,-300,565.5008401443602
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,Teuchitlan Tradition,1615,Área nuclear de la Tradición Teuchitlán,0.0,-300,565.5008401443602
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,Teuchitlan Tradition,1615,Área nuclear de la Tradición Teuchitlán,0.0,-300,565.5008401443602
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,Teuchitlan Tradition,1615,Área nuclear de la Tradición Teuchitlán,0.0,-300,565.5008401443602
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,Teuchitlan Tradition,1615,Área nuclear de la Tradición Teuchitlán,0.0,-300,565.5008401443602
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,Teuchitlan Tradition,1615,Área nuclear de la Tradición Teuchitlán,0.0,-300,565.5008401443602
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,Teuchitlan Tradition,1615,Área nuclear de la Tradición Teuchitlán,0.0,-300,565.5008401443602
